time,x,y,ignited,willignite,simtime,ignitionTime,sigma,spreadDir,rateOfSpread
2025-07-01 13:33:53,470660,5086950,0,1,11033.4,11188.6,155.196,333,0.0121001
2025-07-01 13:33:53,470660,5086930,0,1,11033.4,11835.7,802.316,206,0.00711621
2025-07-01 13:33:53,470665,5086940,1,1,11033.4,10264.6,inf,270,0.0126484
2025-07-01 13:33:53,470655,5086940,1,1,11033.4,11033.4,0,270,0.0130074
2025-07-01 13:33:53,470660,5086950,0,1,11033.4,11188.6,155.196,333,0.0121001
2025-07-01 13:33:53,470660,5086930,0,1,11033.4,11835.7,802.316,206,0.00711621
2025-07-01 13:33:53,470645,5086940,0,1,11033.4,11806.3,772.886,270,0.0129385
2025-07-01 13:33:53,470650,5086950,0,1,11033.4,11983,949.621,333,0.0117735
2025-07-01 13:33:53,470665,5086940,1,1,11033.4,10264.6,inf,270,0.0126484
2025-07-01 13:33:53,470650,5086930,0,1,11033.4,12605.6,1572.19,206,0.00711132
2025-07-01 13:33:53,470655,5086940,1,1,11033.4,11033.4,inf,270,0.0130074
2025-07-01 13:33:55,470845,5087080,1,1,11035,11035,0,26,0.0122879
2025-07-01 13:33:55,470855,5087080,0,1,11035,11835.7,800.647,26,0.0123312
2025-07-01 13:33:55,470840,5087090,0,1,11035,11904.4,869.414,26,0.0124821
2025-07-01 13:33:55,470850,5087070,1,1,11035,10929,inf,26,0.0573531
2025-07-01 13:33:55,470835,5087080,1,1,11035,11008.7,inf,333,0.0126536
2025-07-01 13:33:55,470840,5087070,1,1,11035,10125.2,inf,26,0.0582347
2025-07-01 13:33:55,470845,5087080,1,1,11035,11035,inf,26,0.0122879
2025-07-01 13:33:55,470855,5087080,0,1,11035,11835.7,800.647,26,0.0123312
2025-07-01 13:33:55,470840,5087090,0,1,11035,11902.5,867.485,333,0.0128882
2025-07-01 13:33:55,470850,5087070,1,1,11035,10929,inf,26,0.0573531
2025-07-01 13:33:55,470835,5087080,1,1,11035,11008.7,inf,333,0.0126536
2025-07-01 13:33:55,470850,5087090,0,1,11035,11920.1,885.126,26,0.0126314
2025-07-01 13:33:55,470840,5087070,1,1,11035,10125.2,inf,26,0.0582347
2025-07-01 13:33:58,470770,5086930,1,1,11038.4,11038.4,0,153,0.00707607
2025-07-01 13:33:58,470765,5086940,1,1,11038.4,9458.35,inf,90,0.0125411
2025-07-01 13:33:58,470765,5086920,0,1,11038.4,11822.9,784.499,90,0.0125562
2025-07-01 13:33:58,470775,5086940,1,1,11038.4,10253.8,inf,90,0.0125713
2025-07-01 13:33:58,470760,5086930,1,1,11038.4,10244.1,inf,153,0.00706223
2025-07-01 13:33:58,470780,5086930,0,1,11038.4,11832.5,794.086,153,0.00708224
2025-07-01 13:33:58,470775,5086920,0,1,11038.4,12616.2,1577.84,153,0.00708584
2025-07-01 13:33:58,470770,5086930,1,1,11038.4,11038.4,inf,153,0.00707607
2025-07-01 13:33:58,470765,5086940,1,1,11038.4,9458.35,inf,90,0.0125411
2025-07-01 13:33:58,470765,5086920,0,1,11038.4,11822.9,784.499,90,0.0125562
2025-07-01 13:33:58,470775,5086940,1,1,11038.4,10253.8,inf,90,0.0125713
2025-07-01 13:33:58,470760,5086930,1,1,11038.4,10244.1,inf,153,0.00706223
2025-07-01 13:33:58,470780,5086930,0,1,11038.4,11832.5,794.086,153,0.00708224
2025-07-01 13:34:05,470730,5086910,0,1,11045.2,12616.2,1570.97,206,0.00706176
2025-07-01 13:34:05,470735,5086920,1,1,11045.2,11033,inf,153,0.00710494
2025-07-01 13:34:05,470725,5086920,1,1,11045.2,11045.2,0,153,0.00711002
2025-07-01 13:34:05,470730,5086930,1,1,11045.2,9459.38,inf,206,0.00706407
2025-07-01 13:34:05,470720,5086930,1,1,11045.2,9472.76,inf,153,0.00708957
2025-07-01 13:34:05,470715,5086920,0,1,11045.2,11055.4,10.1267,206,0.00706452
2025-07-01 13:34:05,470720,5086910,0,1,11045.2,12622.3,1577.09,206,0.00708924
2025-07-01 13:34:05,470730,5086910,0,1,11045.2,12616.2,1570.97,206,0.00706176
2025-07-01 13:34:05,470735,5086920,1,1,11045.2,11033,inf,153,0.00710494
2025-07-01 13:34:05,470725,5086920,1,1,11045.2,11045.2,inf,153,0.00711002
2025-07-01 13:34:05,470730,5086930,1,1,11045.2,9459.38,inf,206,0.00706407
2025-07-01 13:34:05,470720,5086930,1,1,11045.2,9472.76,inf,153,0.00708957
2025-07-01 13:34:05,470715,5086920,0,1,11045.2,11055.4,10.1267,206,0.00706452
2025-07-01 13:34:07,470640,5087150,1,1,11047.1,10701.6,inf,26,0.0115346
2025-07-01 13:34:07,470645,5087160,1,1,11047.1,11047.1,0,333,0.0115336
2025-07-01 13:34:07,470635,5087160,0,1,11047.1,11671.8,624.689,26,0.0115211
2025-07-01 13:34:07,470655,5087160,1,1,11047.1,10347.8,inf,333,0.011526
2025-07-01 13:34:07,470650,5087150,1,1,11047.1,10077.7,inf,333,0.0115351
2025-07-01 13:34:07,470640,5087170,0,1,11047.1,12019.4,972.373,333,0.011498
2025-07-01 13:34:07,470640,5087150,1,1,11047.1,10701.6,inf,26,0.0115346
2025-07-01 13:34:07,470645,5087160,1,1,11047.1,11047.1,inf,333,0.0115336
2025-07-01 13:34:07,470635,5087160,0,1,11047.1,11671.8,624.689,26,0.0115211
2025-07-01 13:34:07,470655,5087160,1,1,11047.1,10347.8,inf,333,0.011526
2025-07-01 13:34:07,470650,5087150,1,1,11047.1,10077.7,inf,333,0.0115351
2025-07-01 13:34:07,470680,5086930,1,1,11047.5,10272.6,inf,206,0.00709963
2025-07-01 13:34:07,470675,5086920,0,1,11047.5,11855.7,808.184,206,0.00706223
2025-07-01 13:34:07,470660,5086930,0,1,11047.5,11835.7,788.168,206,0.00711621
2025-07-01 13:34:07,470670,5086930,1,1,11047.5,11047.5,0,206,0.00710516
2025-07-01 13:34:07,470665,5086940,1,1,11047.5,10264.6,inf,270,0.0126484
2025-07-01 13:34:07,470675,5086940,1,1,11047.5,9473.99,inf,206,0.00711368
2025-07-01 13:34:07,470680,5086930,1,1,11047.5,10272.6,inf,206,0.00709963
2025-07-01 13:34:07,470675,5086920,0,1,11047.5,11855.7,808.184,206,0.00706223
2025-07-01 13:34:07,470660,5086930,0,1,11047.5,11825.7,778.173,270,0.0128506
2025-07-01 13:34:07,470670,5086930,1,1,11047.5,11047.5,inf,206,0.00710516
2025-07-01 13:34:07,470665,5086940,1,1,11047.5,10264.6,inf,270,0.0126484
2025-07-01 13:34:07,470665,5086920,0,1,11047.5,12619.8,1572.26,206,0.00711101
2025-07-01 13:34:07,470675,5086940,1,1,11047.5,9473.99,inf,206,0.00711368
2025-07-01 13:34:13,470710,5086930,1,1,11053.9,9479.71,inf,206,0.00705845
2025-07-01 13:34:13,470695,5086920,0,1,11053.9,11057.6,3.69755,206,0.00709398
2025-07-01 13:34:13,470700,5086930,1,1,11053.9,9481.54,inf,153,0.0070899
2025-07-01 13:34:13,470705,5086920,1,1,11053.9,11053.9,0,206,0.0071024
2025-07-01 13:34:13,470715,5086920,0,1,11053.9,11055.4,1.48586,206,0.00706452
2025-07-01 13:34:13,470710,5086910,0,1,11053.9,12628.7,1574.78,153,0.00709963
2025-07-01 13:34:13,470710,5086930,1,1,11053.9,9479.71,inf,206,0.00705845
2025-07-01 13:34:13,470695,5086920,0,1,11053.9,11057.6,3.69755,206,0.00709398
2025-07-01 13:34:13,470700,5086910,0,1,11053.9,12628.8,1574.96,206,0.00709883
2025-07-01 13:34:13,470700,5086930,1,1,11053.9,9481.54,inf,153,0.0070899
2025-07-01 13:34:13,470705,5086920,1,1,11053.9,11053.9,inf,206,0.0071024
2025-07-01 13:34:13,470715,5086920,0,1,11053.9,11055.4,1.48586,206,0.00706452
2025-07-01 13:34:15,470710,5086910,0,1,11055.4,12628.7,1573.29,153,0.00709963
2025-07-01 13:34:15,470720,5086910,0,1,11055.4,12622.3,1566.96,206,0.00708924
2025-07-01 13:34:15,470710,5086930,1,1,11055.4,9479.71,inf,206,0.00705845
2025-07-01 13:34:15,470705,5086920,1,1,11055.4,11053.9,inf,206,0.0071024
2025-07-01 13:34:15,470725,5086920,1,1,11055.4,11045.2,inf,153,0.00711002
2025-07-01 13:34:15,470720,5086930,1,1,11055.4,9472.76,inf,153,0.00708957
2025-07-01 13:34:15,470715,5086920,1,1,11055.4,11055.4,0,206,0.00706452
2025-07-01 13:34:15,470710,5086910,0,1,11055.4,12628.5,1573.13,206,0.00710705
2025-07-01 13:34:15,470720,5086910,0,1,11055.4,12622.3,1566.96,206,0.00708924
2025-07-01 13:34:15,470710,5086930,1,1,11055.4,9479.71,inf,206,0.00705845
2025-07-01 13:34:15,470705,5086920,1,1,11055.4,11053.9,inf,206,0.0071024
2025-07-01 13:34:15,470725,5086920,1,1,11055.4,11045.2,inf,153,0.00711002
2025-07-01 13:34:15,470720,5086930,1,1,11055.4,9472.76,inf,153,0.00708957
2025-07-01 13:34:15,470715,5086920,1,1,11055.4,11055.4,inf,206,0.00706452
2025-07-01 13:34:17,470685,5086920,0,1,11057.6,11061.1,3.54234,206,0.00708075
2025-07-01 13:34:17,470695,5086920,1,1,11057.6,11057.6,0,206,0.00709398
2025-07-01 13:34:17,470700,5086910,0,1,11057.6,12628.8,1571.26,206,0.00709883
2025-07-01 13:34:17,470700,5086930,1,1,11057.6,9481.54,inf,153,0.0070899
2025-07-01 13:34:17,470690,5086930,1,1,11057.6,9482.14,inf,206,0.00708722
2025-07-01 13:34:17,470705,5086920,1,1,11057.6,11053.9,inf,206,0.0071024
2025-07-01 13:34:17,470685,5086920,0,1,11057.6,11061.1,3.54234,206,0.00708075
2025-07-01 13:34:17,470695,5086920,1,1,11057.6,11057.6,inf,206,0.00709398
2025-07-01 13:34:17,470700,5086910,0,1,11057.6,12628.8,1571.26,206,0.00709883
2025-07-01 13:34:17,470690,5086910,0,1,11057.6,12640.2,1582.6,206,0.00706452
2025-07-01 13:34:17,470700,5086930,1,1,11057.6,9481.54,inf,153,0.0070899
2025-07-01 13:34:17,470690,5086930,1,1,11057.6,9482.14,inf,206,0.00708722
2025-07-01 13:34:17,470705,5086920,1,1,11057.6,11053.9,inf,206,0.0071024
2025-07-01 13:34:21,470685,5086920,1,1,11061.1,11061.1,0,206,0.00708075
2025-07-01 13:34:21,470680,5086930,1,1,11061.1,10272.6,inf,206,0.00709963
2025-07-01 13:34:21,470675,5086920,0,1,11061.1,11855.7,794.611,206,0.00706223
2025-07-01 13:34:21,470695,5086920,1,1,11061.1,11057.6,inf,206,0.00709398
2025-07-01 13:34:21,470690,5086910,0,1,11061.1,12640.2,1579.06,206,0.00706452
2025-07-01 13:34:21,470690,5086930,1,1,11061.1,9482.14,inf,206,0.00708722
2025-07-01 13:34:21,470685,5086920,1,1,11061.1,11061.1,inf,206,0.00708075
2025-07-01 13:34:21,470680,5086930,1,1,11061.1,10272.6,inf,206,0.00709963
2025-07-01 13:34:21,470675,5086920,0,1,11061.1,11855.7,794.611,206,0.00706223
2025-07-01 13:34:21,470695,5086920,1,1,11061.1,11057.6,inf,206,0.00709398
2025-07-01 13:34:21,470690,5086910,0,1,11061.1,12639.4,1578.32,153,0.0070837
2025-07-01 13:34:21,470680,5086910,0,1,11061.1,12636.9,1575.83,206,0.00709488
2025-07-01 13:34:21,470690,5086930,1,1,11061.1,9482.14,inf,206,0.00708722
2025-07-01 13:35:24,470580,5087170,1,1,11124.2,11124.2,0,270,0.0206665
2025-07-01 13:35:24,470590,5087170,1,1,11124.2,10640.3,inf,333,0.0816693
2025-07-01 13:35:24,470585,5087160,1,1,11124.2,11007.6,inf,270,0.0198332
2025-07-01 13:35:24,470575,5087180,0,1,11124.2,11270.8,146.586,270,0.0198642
2025-07-01 13:35:24,470585,5087180,1,1,11124.2,10767.3,inf,270,0.0201733
2025-07-01 13:35:24,470575,5087160,0,1,11124.2,11512.1,387.949,270,0.019821
2025-07-01 13:35:24,470580,5087170,1,1,11124.2,11124.2,inf,270,0.0206665
2025-07-01 13:35:24,470590,5087170,1,1,11124.2,10640.3,inf,333,0.0816693
2025-07-01 13:35:24,470585,5087160,1,1,11124.2,11007.6,inf,270,0.0198332
2025-07-01 13:35:24,470575,5087180,0,1,11124.2,11255.8,131.664,333,0.0849154
2025-07-01 13:35:24,470585,5087180,1,1,11124.2,10767.3,inf,270,0.0201733
2025-07-01 13:35:24,470575,5087160,0,1,11124.2,11512.1,387.949,270,0.019821
2025-07-01 13:35:24,470570,5087170,0,1,11124.2,11628.7,504.481,270,0.0198224
2025-07-01 13:35:41,470850,5087030,0,1,11141.7,11741.6,599.862,90,0.0125734
2025-07-01 13:35:41,470840,5087030,1,1,11141.7,10946.2,inf,90,0.0125338
2025-07-01 13:35:41,470840,5087050,1,1,11141.7,10538.3,inf,90,0.0124987
2025-07-01 13:35:41,470845,5087040,1,1,11141.7,11141.7,0,90,0.0125198
2025-07-01 13:35:41,470835,5087040,1,1,11141.7,10343,inf,90,0.0124637
2025-07-01 13:35:41,470850,5087050,0,1,11141.7,11343,201.311,90,0.0124271
2025-07-01 13:35:41,470850,5087030,0,1,11141.7,11741.6,599.862,90,0.0125734
2025-07-01 13:35:41,470840,5087030,1,1,11141.7,10946.2,inf,90,0.0125338
2025-07-01 13:35:41,470840,5087050,1,1,11141.7,10538.3,inf,90,0.0124987
2025-07-01 13:35:41,470845,5087040,1,1,11141.7,11141.7,inf,90,0.0125198
2025-07-01 13:35:41,470855,5087040,0,1,11141.7,11938.7,796.959,90,0.0125477
2025-07-01 13:35:41,470835,5087040,1,1,11141.7,10343,inf,90,0.0124637
2025-07-01 13:35:41,470850,5087050,0,1,11141.7,11341.6,199.899,26,0.0559299
2025-07-01 13:36:02,470790,5086990,1,1,11162.5,10221.1,inf,26,0.0119172
2025-07-01 13:36:02,470800,5087010,0,1,11162.5,12095.6,933.089,90,0.00266969
2025-07-01 13:36:02,470790,5087010,1,1,11162.5,8349.82,inf,26,0.0120435
2025-07-01 13:36:02,470785,5087000,1,1,11162.5,7421.49,inf,26,0.0117501
2025-07-01 13:36:02,470795,5087000,1,1,11162.5,11162.5,0,90,0.00267309
2025-07-01 13:36:02,470800,5086990,0,1,11162.5,13964.8,2802.31,90,0.00267118
2025-07-01 13:36:02,470790,5086990,1,1,11162.5,10221.1,inf,26,0.0119172
2025-07-01 13:36:02,470800,5087010,0,1,11162.5,12093.5,930.995,26,0.012009
2025-07-01 13:36:02,470790,5087010,1,1,11162.5,8349.82,inf,26,0.0120435
2025-07-01 13:36:02,470785,5087000,1,1,11162.5,7421.49,inf,26,0.0117501
2025-07-01 13:36:02,470805,5087000,0,1,11162.5,14933.8,3771.32,90,0.00265159
2025-07-01 13:36:02,470795,5087000,1,1,11162.5,11162.5,inf,90,0.00267309
2025-07-01 13:36:02,470800,5086990,0,1,11162.5,13964.8,2802.31,90,0.00267118
2025-07-01 13:36:28,470670,5086950,1,1,11188.6,10404.2,inf,333,0.0120188
2025-07-01 13:36:28,470660,5086950,1,1,11188.6,11188.6,0,333,0.0121001
2025-07-01 13:36:28,470665,5086960,0,1,11188.6,11313.6,125.057,333,0.012294
2025-07-01 13:36:28,470650,5086950,0,1,11188.6,11983,794.425,333,0.0117735
2025-07-01 13:36:28,470665,5086940,1,1,11188.6,10264.6,inf,270,0.0126484
2025-07-01 13:36:28,470655,5086940,1,1,11188.6,11033.4,inf,270,0.0130074
2025-07-01 13:36:28,470670,5086950,1,1,11188.6,10404.2,inf,333,0.0120188
2025-07-01 13:36:28,470660,5086950,1,1,11188.6,11188.6,inf,333,0.0121001
2025-07-01 13:36:28,470665,5086960,0,1,11188.6,11313.6,125.057,333,0.012294
2025-07-01 13:36:28,470650,5086950,0,1,11188.6,11983,794.425,333,0.0117735
2025-07-01 13:36:28,470665,5086940,1,1,11188.6,10264.6,inf,270,0.0126484
2025-07-01 13:36:28,470655,5086940,1,1,11188.6,11033.4,inf,270,0.0130074
2025-07-01 13:36:28,470655,5086960,0,1,11188.6,12102.5,913.877,333,0.012234
2025-07-01 13:36:30,470770,5086950,1,1,11190.6,10400.8,inf,26,0.0118629
2025-07-01 13:36:30,470785,5086940,0,1,11190.6,13964,2773.39,90,0.00269529
2025-07-01 13:36:30,470785,5086960,0,1,11190.6,14530.2,3339.63,90,0.00269319
2025-07-01 13:36:30,470780,5086950,1,1,11190.6,11190.6,0,26,0.0119348
2025-07-01 13:36:30,470775,5086960,1,1,11190.6,10817.2,inf,90,0.00269249
2025-07-01 13:36:30,470775,5086940,1,1,11190.6,10253.8,inf,90,0.0125713
2025-07-01 13:36:30,470770,5086950,1,1,11190.6,10400.8,inf,26,0.0118629
2025-07-01 13:36:30,470790,5086950,0,1,11190.6,14903.5,3712.87,90,0.00269333
2025-07-01 13:36:30,470785,5086940,0,1,11190.6,13964,2773.39,90,0.00269529
2025-07-01 13:36:30,470785,5086960,0,1,11190.6,12142.1,951.512,26,0.0117501
2025-07-01 13:36:30,470780,5086950,1,1,11190.6,11190.6,inf,26,0.0119348
2025-07-01 13:36:30,470775,5086960,1,1,11190.6,10817.2,inf,90,0.00269249
2025-07-01 13:36:30,470775,5086940,1,1,11190.6,10253.8,inf,90,0.0125713
2025-07-01 13:37:35,470580,5087170,1,1,11255.8,11124.2,inf,270,0.0206665
2025-07-01 13:37:35,470580,5087190,1,1,11255.8,10898.9,inf,333,0.0850101
2025-07-01 13:37:35,470575,5087180,1,1,11255.8,11255.8,0,333,0.0849154
2025-07-01 13:37:35,470570,5087190,0,1,11255.8,11403.1,147.259,270,0.0198319
2025-07-01 13:37:35,470585,5087180,1,1,11255.8,10767.3,inf,270,0.0201733
2025-07-01 13:37:35,470570,5087170,0,1,11255.8,11628.7,372.817,270,0.0198224
2025-07-01 13:37:35,470580,5087170,1,1,11255.8,11124.2,inf,270,0.0206665
2025-07-01 13:37:35,470580,5087190,1,1,11255.8,10898.9,inf,333,0.0850101
2025-07-01 13:37:35,470575,5087180,1,1,11255.8,11255.8,inf,333,0.0849154
2025-07-01 13:37:35,470570,5087190,0,1,11255.8,11387.5,131.671,333,0.0849115
2025-07-01 13:37:35,470585,5087180,1,1,11255.8,10767.3,inf,270,0.0201733
2025-07-01 13:37:35,470565,5087180,0,1,11255.8,11760.2,504.339,270,0.0198279
2025-07-01 13:37:35,470570,5087170,0,1,11255.8,11628.7,372.817,270,0.0198224
2025-07-01 13:38:09,470665,5087160,1,1,11290,10322.3,inf,333,0.0115266
2025-07-01 13:38:09,470680,5087170,1,1,11290,10452.8,inf,333,0.0115336
2025-07-01 13:38:09,470660,5087170,0,1,11290,11291.7,1.67516,333,0.0115333
2025-07-01 13:38:09,470670,5087170,1,1,11290,11290,0,333,0.0115297
2025-07-01 13:38:09,470675,5087160,1,1,11290,10320.3,inf,333,0.0115337
2025-07-01 13:38:09,470675,5087180,0,1,11290,11422.3,132.301,333,0.0115319
2025-07-01 13:38:09,470665,5087160,1,1,11290,10322.3,inf,333,0.0115266
2025-07-01 13:38:09,470680,5087170,1,1,11290,10452.8,inf,333,0.0115336
2025-07-01 13:38:09,470660,5087170,0,1,11290,11291.7,1.67516,333,0.0115333
2025-07-01 13:38:09,470665,5087180,0,1,11290,12259.3,969.367,333,0.0115336
2025-07-01 13:38:09,470670,5087170,1,1,11290,11290,inf,333,0.0115297
2025-07-01 13:38:09,470675,5087160,1,1,11290,10320.3,inf,333,0.0115337
2025-07-01 13:38:09,470675,5087180,0,1,11290,11422.3,132.301,333,0.0115319
2025-07-01 13:38:11,470665,5087160,1,1,11291.7,10322.3,inf,333,0.0115266
2025-07-01 13:38:11,470660,5087170,1,1,11291.7,11291.7,0,333,0.0115333
2025-07-01 13:38:11,470665,5087180,0,1,11291.7,12259.3,967.692,333,0.0115336
2025-07-01 13:38:11,470670,5087170,1,1,11291.7,11290,inf,333,0.0115297
2025-07-01 13:38:11,470655,5087160,1,1,11291.7,10347.8,inf,333,0.011526
2025-07-01 13:38:11,470665,5087160,1,1,11291.7,10322.3,inf,333,0.0115266
2025-07-01 13:38:11,470655,5087180,0,1,11291.7,12261.3,969.631,333,0.0115305
2025-07-01 13:38:11,470660,5087170,1,1,11291.7,11291.7,inf,333,0.0115333
2025-07-01 13:38:11,470665,5087180,0,1,11291.7,12259.3,967.692,333,0.0115336
2025-07-01 13:38:11,470670,5087170,1,1,11291.7,11290,inf,333,0.0115297
2025-07-01 13:38:11,470655,5087160,1,1,11291.7,10347.8,inf,333,0.011526
2025-07-01 13:38:33,470675,5086960,1,1,11313.6,8782.22,inf,333,0.0127063
2025-07-01 13:38:33,470670,5086950,1,1,11313.6,10404.2,inf,333,0.0120188
2025-07-01 13:38:33,470660,5086970,0,1,11313.6,12878.9,1565.29,270,0.00271725
2025-07-01 13:38:33,470660,5086950,1,1,11313.6,11188.6,inf,333,0.0121001
2025-07-01 13:38:33,470665,5086960,1,1,11313.6,11313.6,0,333,0.012294
2025-07-01 13:38:33,470655,5086960,0,1,11313.6,12102.5,788.82,333,0.012234
2025-07-01 13:38:33,470670,5086970,1,1,11313.6,9198.74,inf,270,0.00272509
2025-07-01 13:38:33,470675,5086960,1,1,11313.6,8782.22,inf,333,0.0127063
2025-07-01 13:38:33,470670,5086950,1,1,11313.6,10404.2,inf,333,0.0120188
2025-07-01 13:38:33,470660,5086970,0,1,11313.6,12213.7,900.082,333,0.0124215
2025-07-01 13:38:33,470660,5086950,1,1,11313.6,11188.6,inf,333,0.0121001
2025-07-01 13:38:33,470665,5086960,1,1,11313.6,11313.6,inf,333,0.012294
2025-07-01 13:38:33,470655,5086960,0,1,11313.6,12102.5,788.82,333,0.012234
2025-07-01 13:38:33,470670,5086970,1,1,11313.6,9198.74,inf,270,0.00272509
2025-07-01 13:39:01,470840,5087050,1,1,11341.6,10538.3,inf,90,0.0124987
2025-07-01 13:39:01,470845,5087040,1,1,11341.6,11141.7,inf,90,0.0125198
2025-07-01 13:39:01,470845,5087060,1,1,11341.6,10734.1,inf,26,0.0571158
2025-07-01 13:39:01,470855,5087040,0,1,11341.6,11938.7,597.06,90,0.0125477
2025-07-01 13:39:01,470855,5087060,0,1,11341.6,11532.4,190.827,90,0.0125257
2025-07-01 13:39:01,470850,5087050,1,1,11341.6,11341.6,0,26,0.0559299
2025-07-01 13:39:01,470840,5087050,1,1,11341.6,10538.3,inf,90,0.0124987
2025-07-01 13:39:01,470845,5087040,1,1,11341.6,11141.7,inf,90,0.0125198
2025-07-01 13:39:01,470845,5087060,1,1,11341.6,10734.1,inf,26,0.0571158
2025-07-01 13:39:01,470860,5087050,0,1,11341.6,12136.4,794.859,90,0.0125809
2025-07-01 13:39:01,470855,5087040,0,1,11341.6,11938.7,597.06,90,0.0125477
2025-07-01 13:39:01,470855,5087060,0,1,11341.6,11532.4,190.827,90,0.0125257
2025-07-01 13:39:01,470850,5087050,1,1,11341.6,11341.6,inf,26,0.0559299
2025-07-01 13:39:05,470615,5087100,1,1,11345.3,10444.3,inf,333,0.0136343
2025-07-01 13:39:05,470610,5087110,1,1,11345.3,11345.3,0,333,0.0124083
2025-07-01 13:39:05,470615,5087120,1,1,11345.3,8656.47,inf,333,0.0120896
2025-07-01 13:39:05,470605,5087100,0,1,11345.3,14133.6,2788.26,270,0.00271054
2025-07-01 13:39:05,470620,5087110,1,1,11345.3,7731.68,inf,333,0.0125027
2025-07-01 13:39:05,470605,5087120,0,1,11345.3,12369.8,1024.45,270,0.00269301
2025-07-01 13:39:05,470615,5087100,1,1,11345.3,10444.3,inf,333,0.0136343
2025-07-01 13:39:05,470610,5087110,1,1,11345.3,11345.3,inf,333,0.0124083
2025-07-01 13:39:05,470615,5087120,1,1,11345.3,8656.47,inf,333,0.0120896
2025-07-01 13:39:05,470605,5087100,0,1,11345.3,14133.6,2788.26,270,0.00271054
2025-07-01 13:39:05,470620,5087110,1,1,11345.3,7731.68,inf,333,0.0125027
2025-07-01 13:39:05,470605,5087120,0,1,11345.3,12305.9,960.559,333,0.0116394
2025-07-01 13:39:05,470600,5087110,0,1,11345.3,15037,3691.63,270,0.00270883
2025-07-01 13:39:47,470580,5087190,1,1,11387.5,10898.9,inf,333,0.0850101
2025-07-01 13:39:47,470575,5087180,1,1,11387.5,11255.8,inf,333,0.0849154
2025-07-01 13:39:47,470570,5087190,1,1,11387.5,11387.5,0,333,0.0849115
2025-07-01 13:39:47,470565,5087180,0,1,11387.5,11760.2,372.669,270,0.0198279
2025-07-01 13:39:47,470580,5087190,1,1,11387.5,10898.9,inf,333,0.0850101
2025-07-01 13:39:47,470575,5087180,1,1,11387.5,11255.8,inf,333,0.0849154
2025-07-01 13:39:47,470570,5087190,1,1,11387.5,11387.5,inf,333,0.0849115
2025-07-01 13:39:47,470565,5087180,0,1,11387.5,11760.2,372.669,270,0.0198279
2025-07-01 13:40:22,470685,5087180,1,1,11422.3,9987.3,inf,333,0.0115344
2025-07-01 13:40:22,470680,5087170,1,1,11422.3,10452.8,inf,333,0.0115336
2025-07-01 13:40:22,470665,5087180,0,1,11422.3,12259.3,837.067,333,0.0115336
2025-07-01 13:40:22,470670,5087170,1,1,11422.3,11290,inf,333,0.0115297
2025-07-01 13:40:22,470675,5087180,1,1,11422.3,11422.3,0,333,0.0115319
2025-07-01 13:40:22,470685,5087180,1,1,11422.3,9987.3,inf,333,0.0115344
2025-07-01 13:40:22,470670,5087190,0,1,11422.3,12391.6,969.285,333,0.0115346
2025-07-01 13:40:22,470680,5087170,1,1,11422.3,10452.8,inf,333,0.0115336
2025-07-01 13:40:22,470665,5087180,0,1,11422.3,12259.3,837.067,333,0.0115336
2025-07-01 13:40:22,470670,5087170,1,1,11422.3,11290,inf,333,0.0115297
2025-07-01 13:40:22,470675,5087180,1,1,11422.3,11422.3,inf,333,0.0115319
2025-07-01 13:41:52,470580,5087170,1,1,11512.1,11124.2,inf,270,0.0206665
2025-07-01 13:41:52,470585,5087160,1,1,11512.1,11007.6,inf,270,0.0198332
2025-07-01 13:41:52,470580,5087150,0,1,11512.1,12003.7,491.557,206,0.0112244
2025-07-01 13:41:52,470575,5087160,1,1,11512.1,11512.1,0,270,0.019821
2025-07-01 13:41:52,470570,5087170,0,1,11512.1,11628.7,116.532,270,0.0198224
2025-07-01 13:41:52,470580,5087170,1,1,11512.1,11124.2,inf,270,0.0206665
2025-07-01 13:41:52,470585,5087160,1,1,11512.1,11007.6,inf,270,0.0198332
2025-07-01 13:41:52,470565,5087160,0,1,11512.1,12016.5,504.351,270,0.0198275
2025-07-01 13:41:52,470570,5087150,0,1,11512.1,12508.2,996.111,206,0.011224
2025-07-01 13:41:52,470580,5087150,0,1,11512.1,12003.7,491.557,206,0.0112244
2025-07-01 13:41:52,470575,5087160,1,1,11512.1,11512.1,inf,270,0.019821
2025-07-01 13:41:52,470570,5087170,0,1,11512.1,11628.7,116.532,270,0.0198224
2025-07-01 13:42:12,470845,5087060,1,1,11532.4,10734.1,inf,26,0.0571158
2025-07-01 13:42:12,470850,5087070,1,1,11532.4,10929,inf,26,0.0573531
2025-07-01 13:42:12,470860,5087050,0,1,11532.4,12136.4,604.031,90,0.0125809
2025-07-01 13:42:12,470860,5087070,0,1,11532.4,14653.4,3120.98,90,0.00268499
2025-07-01 13:42:12,470855,5087060,1,1,11532.4,11532.4,0,90,0.0125257
2025-07-01 13:42:12,470850,5087050,1,1,11532.4,11341.6,inf,26,0.0559299
2025-07-01 13:42:12,470845,5087060,1,1,11532.4,10734.1,inf,26,0.0571158
2025-07-01 13:42:12,470850,5087070,1,1,11532.4,10929,inf,26,0.0573531
2025-07-01 13:42:12,470860,5087050,0,1,11532.4,12136.4,604.031,90,0.0125809
2025-07-01 13:42:12,470865,5087060,0,1,11532.4,12327.8,795.429,90,0.0125718
